Far from Home: The Adventures of Yellow Dog,"$11,642,946"
Fair Game,"$11,534,477"
Balto,"$11,348,324"
My Family,"$11,079,373"
The Englishman Who Went Up a Hill But Came Down a Mountain,"$10,904,930"
Dracula: Dead and Loving It,"$10,772,144"
The Brothers McMullen,"$10,426,506"
The Scarlet Letter,"$10,382,407"
Cutthroat Island,"$10,017,322"
A Little Princess,"$10,015,449"
Jade,"$9,851,610"
The Baby-Sitters Club,"$9,685,976"
Village of the Damned,"$9,418,365"
In the Mouth of Madness,"$8,924,549"
Smoke,"$8,367,636"
Tall Tale,"$8,247,627"
Nick of Time,"$8,175,346"
Strange Days,"$7,959,291"
Unstrung Heroes,"$7,929,434"
Bushwhacked,"$7,919,823"
Losing Isaiah,"$7,603,766"
Hackers,"$7,563,728"
The Jerky Boys,"$7,557,877"
The Amazing Panda Adventure,"$7,506,759"
Kids,"$7,412,216"
Three Wishes,"$7,027,517"
Last of the Dogmen,"$7,024,389"
Never Talk to Strangers,"$6,858,261"
Panther,"$6,834,525"
The Hunted,"$6,609,661"
Mighty Aphrodite,"$6,468,498"
The Secret of Roan Inish,"$6,159,269"
Gold Diggers: The Secret of Bear Mountain,"$6,029,091"
The Walking Dead,"$6,014,341"
The Tie That Binds,"$5,772,529"
Beyond Rangoon,"$5,750,110"
Before Sunrise,"$5,535,405"
Screen Two: Persuasion,"$5,269,757"
Miami Rhapsody,"$5,221,281"
Top Dog,"$5,093,707"
Angus,"$4,821,759"
National Lampoon's Senior Trip,"$4,686,937"
Four Rooms,"$4,257,354"
Exotica,"$4,221,036"
Priest,"$4,165,845"
Tank Girl,"$4,064,495"
Belle de Jour,"$4,037,017"
Restoration,"$4,005,941"
Fluke,"$3,987,768"
The Pebble and the Penguin,"$3,983,912"
Gordy,"$3,941,146"
White Man's Burden,"$3,734,870"
Born to Be Wild,"$3,730,409"
Bad Company,"$3,674,841"
New Jersey Drive,"$3,565,508"
Jeffrey,"$3,487,767"
The Glass Shield,"$3,291,163"
Carrington,"$3,242,342"
Steal Big Steal Little,"$3,150,170"
Crumb,"$3,041,083"
Unzipped,"$2,875,086"
Othello,"$2,844,379"
The Perez Family,"$2,832,826"
Dr. Jekyll and Ms. Hyde,"$2,763,020"
The Show,"$2,702,578"
Richard III,"$2,684,904"
Magic in the Water,"$2,680,717"
The Cure,"$2,568,425"
Moonlight and Valentino,"$2,484,226"
Jefferson in Paris,"$2,473,668"
The Basketball Diaries,"$2,381,087"
Burnt by the Sun,"$2,302,338"
The Incredibly True Adventure of Two Girls in Love,"$2,210,408"
Wild Bill,"$2,193,982"
Mallrats,"$2,122,561"
A Month by the Lake,"$2,101,087"
Shanghai Triad,"$2,086,101"
Strawberry & Chocolate,"$2,080,805"
Shallow Grave,"$2,079,569"
Endless Winter,"$1,966,454"
The Mangler,"$1,781,383"
The City of Lost Children,"$1,738,611"
Once Were Warriors,"$1,608,570"
Farinelli,"$1,573,411"
The Horseman on the Roof,"$1,320,043"
Blue in the Face,"$1,268,636"
Picture Bride,"$1,238,905"
Destiny Turns on the Radio,"$1,176,982"
Mute Witness,"$1,125,910"
Living in Oblivion,"$1,111,790"
Georgia,"$1,110,104"
Little Odessa,"$1,095,885"
Independence Day,"$306,169,268"
Twister,"$241,721,524"
Mission: Impossible,"$180,981,856"
Jerry Maguire,"$153,952,592"
Ransom,"$136,492,681"
101 Dalmatians,"$136,189,294"
The Rock,"$134,069,511"
The Nutty Professor,"$128,814,019"
The Birdcage,"$124,060,553"
A Time to Kill,"$108,766,007"
The First Wives Club,"$105,489,203"
Phenomenon,"$104,636,382"
Scream,"$103,046,663"
Eraser,"$101,295,562"
The Hunchback of Notre Dame,"$100,138,851"
Michael,"$95,318,203"
Star Trek: First Contact,"$92,027,888"
Space Jam,"$90,418,342"
The English Patient,"$78,676,425"
Broken Arrow,"$70,770,147"
Beavis and Butt-Head Do America,"$63,118,386"
Jingle All the Way,"$60,592,389"
The Cable Guy,"$60,240,295"
Courage Under Fire,"$59,031,057"
Jack,"$58,620,973"
Executive Decision,"$56,569,216"
Primal Fear,"$56,116,183"
Tin Cup,"$53,854,588"
Sleepers,"$53,315,285"
DragonHeart,"$51,367,375"
Up Close & Personal,"$51,088,705"
Evita,"$50,047,179"
The Preacher's Wife,"$48,102,795"
Romeo + Juliet,"$46,351,345"
One Fine Day,"$46,151,454"
The Mirror Has Two Faces,"$41,083,864"
Happy Gilmore,"$38,824,099"
The Ghost and the Darkness,"$38,619,405"
Mars Attacks!,"$37,771,017"
Set It Off,"$36,461,139"
Shine,"$35,892,330"
The Truth About Cats & Dogs,"$34,861,807"
A Thin Line Between Love and Hate,"$34,767,836"
Muppet Treasure Island,"$34,327,391"
Matilda,"$33,459,416"
The Long Kiss Goodnight,"$33,447,612"
Striptease,"$33,109,743"
Daylight,"$33,023,469"
Homeward Bound II: Lost in San Francisco,"$32,772,492"
Black Sheep,"$32,417,995"
Rumble in the Bronx,"$32,392,047"
Eddie,"$31,387,164"
Sgt. Bilko,"$30,356,793"
James and the Giant Peach,"$28,946,127"
The Island of Dr. Moreau,"$27,663,982"
Spy Hard,"$26,960,191"
Eye for an Eye,"$26,877,589"
Harriet the Spy,"$26,570,048"
First Kid,"$26,491,793"
That Thing You Do!,"$25,857,416"
From Dusk Till Dawn,"$25,836,616"
Down Periscope,"$25,785,603"
Escape from L.A.,"$25,477,365"
Fly Away Home,"$25,143,818"
Kingpin,"$25,023,434"
The Craft,"$24,819,936"
Fargo,"$24,611,975"
Sling Blade,"$24,444,121"
D3: The Mighty Ducks,"$22,955,097"
The Juror,"$22,754,725"
My Fellow Americans,"$22,313,201"
Emma,"$22,231,658"
The Quest,"$21,686,547"
Bulletproof,"$21,576,954"
A Very Brady Sequel,"$21,440,752"
High School High,"$21,302,121"
Chain Reaction,"$21,226,204"
Multiplicity,"$21,075,014"
Oliver & Company1996 Re-release,"$20,872,291"
Fear,"$20,831,000"
The Glimmer Man,"$20,351,264"
City Hall,"$20,340,204"
The People vs. Larry Flynt,"$20,300,385"
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"$20,109,115"
Flipper,"$20,080,020"
Mother,"$19,145,198"
Bed of Roses,"$19,030,691"
Kazaam,"$18,937,262"
The Fan,"$18,626,419"
Last Man Standing,"$18,115,927"
The Crow: City of Angels,"$17,917,287"
Extreme Measures,"$17,380,126"
The Phantom,"$17,323,326"
Fled,"$17,193,231"
Diabolique,"$17,100,266"
The Frighteners,"$16,759,216"
Trainspotting,"$16,491,080"
Supercop,"$16,270,600"
Thinner,"$15,315,484"
The Adventures of Pinocchio,"$15,094,530"
The Substitute,"$14,818,176"
Flirting with Disaster,"$14,702,438"
The Chamber,"$14,551,359"
Maximum Risk,"$14,502,483"
In Love and War,"$14,481,231"
The Arrival,"$14,063,331"
Bio-Dome,"$13,427,615"
Secrets & Lies,"$13,417,292"
Ghosts of Mississippi,"$13,323,144"
The Associate,"$12,844,057"
Mr. Wrong,"$12,825,141"
Marvin's Room,"$12,803,305"
The Evening Star,"$12,767,815"
The Spitfire Grill,"$12,658,486"
Lone Star,"$12,408,986"
Big Night,"$12,008,376"
Alaska,"$11,829,959"
Mulholland Falls,"$11,526,099"
2 Days in the Valley,"$11,132,210"
Michael Collins,"$11,092,559"
Two If by Sea,"$10,658,278"
Beautiful Girls,"$10,597,759"
White Squall,"$10,292,300"
Sunset Park,"$10,163,782"
A Family Thing,"$10,125,417"
Mrs. Winterbourne,"$10,082,005"
Dunston Checks In,"$9,871,065"
Everyone Says I Love You,"$9,759,200"
She's the One,"$9,538,948"
Hellraiser: Bloodline,"$9,336,886"
Celtic Pride,"$9,255,027"
Before and After,"$8,797,839"
All Dogs Go to Heaven 2,"$8,620,678"
The Rich Man's Wife,"$8,543,587"
Larger Than Life,"$8,315,693"
The Great White Hype,"$8,008,255"
The Crucible,"$7,343,114"
Dear God,"$7,138,523"
House Arrest,"$7,032,782"
Last Dance,"$5,939,449"
Bordello of Blood,"$5,781,045"
Get on the Bus,"$5,754,249"
Screamers,"$5,711,695"
Mary Reilly,"$5,707,094"
Cold Comfort Farm,"$5,682,429"
The Pallbearer,"$5,656,388"
Jane Eyre,"$5,200,601"
Solo,"$5,107,669"
Heaven's Prisoners,"$5,009,305"
Girl 6,"$4,939,939"
Stealing Beauty,"$4,722,310"
Hamlet,"$4,708,156"
Joe's Apartment,"$4,619,014"
Welcome to the Dollhouse,"$4,569,019"
Swingers,"$4,555,020"
Ed,"$4,422,380"
Bogus,"$4,357,406"
Antonia's Line,"$4,228,275"
To Gillian on Her 37th Birthday,"$4,189,233"
Breaking the Waves,"$3,803,298"
Bound,"$3,802,260"
Barb Wire,"$3,793,614"
Original Gangstas,"$3,718,087"
The Portrait of a Lady,"$3,692,836"
The Trigger Effect,"$3,622,979"
Moll Flanders,"$3,486,957"
Angels and Insects,"$3,414,301"
Carpool,"$3,325,651"
Feeling Minnesota,"$3,124,440"
Basquiat,"$3,011,195"
Unforgettable,"$2,821,671"
When We Were Kings,"$2,789,985"
Crash,"$2,664,812"
Kids in the Hall: Brain Candy,"$2,654,308"
The Stupids,"$2,491,989"
If Lucy Fell,"$2,420,162"
Lawnmower Man 2: Beyond Cyberspace,"$2,409,225"
Once Upon a Time... When We Were Colored,"$2,291,255"
Faithful,"$2,104,439"
Snowriders,"$2,068,490"
Big Bully,"$2,042,530"
Surviving Picasso,"$2,021,348"
Ridicule,"$1,979,768"
Vertigo1996 Restored 70mm,"$1,967,552"
Race the Sun,"$1,945,552"
I Shot Andy Warhol,"$1,875,527"
Beautiful Thing,"$1,548,120"
Microcosmos,"$1,433,210"
Looking for Richard,"$1,408,575"
The Celluloid Closet,"$1,400,591"
Phat Beach,"$1,383,553"
Kansas City,"$1,356,329"
Nueba Yol 3: Bajo la nueva ley,"$1,354,652"
Anne Frank Remembered,"$1,310,200"
Walking and Talking,"$1,287,480"
The Funeral,"$1,227,324"
Two Much,"$1,141,556"
Bad Moon,"$1,055,525"
Dead Man,"$1,037,847"
The Flower of My Secret,"$1,032,180"
Titanic,"$600,683,057"
Men in Black,"$250,690,539"
The Lost World: Jurassic Park,"$229,086,679"
Liar Liar,"$181,410,615"
Air Force One,"$172,956,409"
As Good as It Gets,"$148,478,011"
Good Will Hunting,"$138,433,435"
Star Wars: Episode IV - A New Hope1997 Special Edition,"$138,257,865"
My Best Friend's Wedding,"$127,120,029"
Tomorrow Never Dies,"$125,304,276"
Face/Off,"$112,276,146"
Batman & Robin,"$107,325,195"
George of the Jungle,"$105,263,257"
Scream 2,"$101,363,301"
Con Air,"$101,117,573"
Contact,"$100,920,329"
Hercules,"$99,112,101"
Flubber,"$92,977,226"
Conspiracy Theory,"$75,982,834"
I Know What You Did Last Summer,"$72,586,134"
Star Wars: Episode V - The Empire Strikes Back1997 Special Edition,"$67,597,694"
Dante's Peak,"$67,127,760"
Anaconda,"$65,885,767"
L.A. Confidential,"$64,616,940"
In & Out,"$63,856,929"
The Fifth Element,"$63,820,180"
Mousehunt,"$61,917,389"
The Saint,"$61,363,304"
The Devil's Advocate,"$60,944,660"
Kiss the Girls,"$60,527,873"
Jungle 2 Jungle,"$59,927,618"
Anastasia,"$58,406,347"
The Jackal,"$54,930,280"
Spawn,"$54,870,175"
Starship Troopers,"$54,814,377"
Austin Powers: International Man of Mystery,"$53,883,989"
Breakdown,"$50,159,144"
Absolute Power,"$50,068,310"
Volcano,"$49,323,468"
Speed 2: Cruise Control,"$48,608,066"
The Game,"$48,323,648"
G.I. Jane,"$48,169,156"
Alien: Resurrection,"$47,795,658"
The Full Monty,"$45,950,122"
The Rainmaker,"$45,916,769"
Star Wars: Episode VI - Return of the Jedi1997 Special Edition,"$45,470,437"
Bean,"$45,319,423"
Cop Land,"$44,862,187"
Nothing to Lose,"$44,480,039"
Amistad,"$44,229,441"
Soul Food,"$43,700,855"
Wag the Dog,"$43,061,945"
The Devil's Own,"$42,868,348"
Donnie Brasco,"$41,909,762"
The Peacemaker,"$41,263,140"
Private Parts,"$41,230,799"
Money Talks,"$40,922,619"
Jackie Brown,"$39,673,162"
Seven Years in Tibet,"$37,957,682"
Vegas Vacation,"$36,400,360"
Mortal Kombat: Annihilation,"$35,927,406"
Selena,"$35,281,794"
Addicted to Love,"$34,673,095"
The Relic,"$33,956,608"
Metro,"$32,000,301"
For Richer or Poorer,"$31,642,995"
Beverly Hills Ninja,"$31,480,418"
Picture Perfect,"$31,407,873"
Home Alone 3,"$30,882,515"
Fools Rush In,"$29,481,428"
Romy and Michele's High School Reunion,"$29,235,353"
Out to Sea,"$29,022,252"
Fathers' Day,"$28,598,376"
Grosse Pointe Blank,"$28,084,357"
The Edge,"$27,873,386"
The Little Mermaid1997 Re-release,"$27,187,616"
Event Horizon,"$26,673,242"
An American Werewolf in Paris,"$26,570,463"
Boogie Nights,"$26,400,640"
Murder at 1600,"$25,804,707"
Mimic,"$25,480,490"
Midnight in the Garden of Good and Evil,"$25,105,255"
Good Burger,"$23,712,993"
Hoodlum,"$23,499,102"
Air Bud,"$23,144,499"
Red Corner,"$22,459,274"
Mr. Magoo,"$21,437,192"
Booty Call,"$20,050,376"
The Apostle,"$19,868,354"
Gone Fishin',"$19,745,922"
Thrill Ride: The Science of Fun,"$18,798,590"
That Darn Cat,"$18,301,610"
The Postman,"$17,626,234"
That Old Feeling,"$16,574,176"
Fire Down Below,"$16,228,448"
Wishmaster,"$15,738,769"
RocketMan,"$15,448,043"
First Strike,"$15,318,863"
Eve's Bayou,"$14,842,388"
The Sixth Man,"$14,772,788"
Excess Baggage,"$14,515,490"
FairyTale: A True Story,"$14,059,077"
How to Be a Player,"$14,009,368"
The Man Who Knew Too Little,"$13,717,039"
The Wings of the Dove,"$13,692,848"
Trial and Error,"$13,602,831"
Rosewood,"$13,130,349"
Gattaca,"$12,532,777"
Love Jones,"$12,479,335"
Chasing Amy,"$12,021,272"
Turbulence,"$11,538,235"
The Beautician and the Beast,"$11,486,880"
Double Team,"$11,438,337"
Leave It to Beaver,"$10,925,060"
Deconstructing Harry,"$10,686,841"
Mad City,"$10,541,523"
Operation Condor,"$10,405,394"
Buddy,"$10,113,400"
Night Falls on Manhattan,"$9,889,670"
Shall We Dance?,"$9,499,091"
Fierce Creatures,"$9,381,260"
Mrs. Brown,"$9,229,808"
Ulee's Gold,"$9,161,691"
Turbo: A Power Rangers Movie,"$8,363,899"
A Simple Wish,"$8,345,056"
The Ice Storm,"$8,038,061"
A Thousand Acres,"$7,936,780"
Sprung,"$7,575,028"
Wild America,"$7,342,923"
She's So Lovely,"$7,281,450"
B*A*P*S,"$7,246,735"
Zeus and Roxanne,"$7,233,324"
U Turn,"$6,682,098"
Warriors of Virtue,"$6,524,620"
Switchback,"$6,492,660"
Most Wanted,"$6,391,946"
Kull the Conqueror,"$6,112,613"
The Boxer,"$5,980,578"
Inventing the Abbotts,"$5,936,344"
Gang Related,"$5,906,773"
Kolya,"$5,770,254"
One Eight Seven,"$5,727,130"
Kundun,"$5,684,789"
Gridlock'd,"$5,571,205"
Dangerous Ground,"$5,303,931"
Les Boys,"$4,602,341"
McHale's Navy,"$4,529,843"
A Life Less Ordinary,"$4,366,722"
Playing God,"$4,166,918"
Kama Sutra: A Tale of Love,"$4,109,095"
Meet Wally Sparks,"$4,073,582"
Lost Highway,"$3,675,201"
8 Heads in a Duffel Bag,"$3,602,884"
The Pest,"$3,600,616"
Cats Don't Dance,"$3,566,637"
'Til There Was You,"$3,525,125"
Free Willy 3: The Rescue,"$3,446,539"
The MatchMaker,"$3,392,080"
A Smile Like Yours,"$3,330,352"
The Sweet Hereafter,"$3,263,585"
Love! Valour! Compassion!,"$2,977,807"
Waiting for Guffman,"$2,923,982"
In the Company of Men,"$2,804,473"
One Night Stand,"$2,642,983"
Brassed Off,"$2,576,331"
Afterglow,"$2,465,960"
Career Girls,"$2,416,734"
Smilla's Sense of Snow,"$2,372,903"
The Pillow Book,"$2,372,744"
Shadow Conspiracy,"$2,312,463"
Snowriders II,"$2,287,639"
Ma vie en rose,"$2,162,043"
The Daytrippers,"$2,099,677"
Paradise Road,"$2,007,100"
Masterminds,"$1,935,539"
"Kiss Me, Guido","$1,918,497"
Washington Square,"$1,851,761"
Steel,"$1,710,972"
Rhyme & Reason,"$1,608,277"
City of Industry,"$1,568,258"
When the Cat's Away,"$1,474,628"
Ponette,"$1,300,377"
The Godfather1997 Re-release,"$1,267,490"
Temptress Moon,"$1,100,788"
Blood and Wine,"$1,094,668"
The Tango Lesson,"$1,080,192"
Shiloh,"$1,007,822"
Female Perversions,"$926,954"
When Night Is Falling,"$919,671"
Guantanamera,"$903,840"
"Fast, Cheap & Out of Control","$878,960"
The Winter Guest,"$870,290"
Anna Karenina,"$858,553"
Children of the Revolution,"$838,368"
Kiss or Kill,"$796,681"
Prisoner of the Mountains,"$790,078"
Box of Moonlight,"$782,641"
The Van,"$712,095"
Contempt,"$706,604"
A Chef in Love,"$686,704"
Saving Private Ryan,"$216,540,909"
Armageddon,"$201,578,182"
There's Something About Mary,"$176,484,651"
A Bug's Life,"$162,798,565"
The Waterboy,"$161,491,646"
Doctor Dolittle,"$144,156,605"
Rush Hour,"$141,186,864"
Deep Impact,"$140,464,664"
Godzilla,"$136,314,294"
Patch Adams,"$135,026,902"
Lethal Weapon 4,"$130,444,603"
The Truman Show,"$125,618,201"
Mulan,"$120,620,254"
You've Got Mail,"$115,821,495"
Enemy of the State,"$111,549,836"
The Prince of Egypt,"$101,413,188"
The Rugrats Movie,"$100,494,675"
Shakespeare in Love,"$100,317,794"
The Mask of Zorro,"$94,095,523"
Stepmom,"$91,137,662"
Antz,"$90,757,863"
Everest,"$87,178,599"
The X Files,"$83,898,313"
The Wedding Singer,"$80,245,725"
City of Angels,"$78,685,114"
The Horse Whisperer,"$75,383,563"
Six Days Seven Nights,"$74,339,294"
Star Trek: Insurrection,"$70,187,658"
Blade,"$70,087,718"
Lost in Space,"$69,117,629"
A Perfect Murder,"$67,638,368"
The Parent Trap,"$66,308,518"
Ever After: A Cinderella Story,"$65,705,771"
Hope Floats,"$60,053,195"
Life Is Beautiful,"$57,247,384"
U.S. Marshals,"$57,167,405"
The Man in the Iron Mask,"$56,968,902"
A Civil Action,"$56,709,981"
Snake Eyes,"$55,591,409"
What Dreams May Come,"$55,382,927"
Halloween H20: 20 Years Later,"$55,041,738"
Small Soldiers,"$54,682,547"
T-Rex: Back to the Cretaceous,"$53,354,743"
Mighty Joe Young,"$50,632,037"
Practical Magic,"$46,732,881"
Meet Joe Black,"$44,619,100"
The Negotiator,"$44,547,681"
Ronin,"$41,616,262"
The Siege,"$40,981,289"
Mysteries of Egypt,"$40,593,486"
Pleasantville,"$40,584,421"
The Faculty,"$40,283,321"
I Still Know What You Did Last Summer,"$40,002,112"
Primary Colors,"$39,001,187"
Urban Legend,"$38,072,438"
How Stella Got Her Groove Back,"$37,672,941"
Out of Sight,"$37,562,568"
Sphere,"$37,020,277"
The Thin Red Line,"$36,400,491"
Jack Frost,"$34,562,556"
Mercury Rising,"$32,935,289"
Bride of Chucky,"$32,400,658"
A Night at the Roxbury,"$30,331,165"
Wild Things,"$30,147,739"
Elizabeth,"$30,082,699"
Madeline,"$29,967,750"
Spice World,"$29,342,592"
The Object of My Affection,"$29,187,243"
Grease1998 Re-release,"$28,411,018"
The Big Hit,"$27,007,143"
Paulie,"$26,875,268"
Bulworth,"$26,528,185"
Great Expectations,"$26,420,672"
Can't Hardly Wait,"$25,605,015"
Fallen,"$25,232,289"
Waking Ned Devine,"$24,792,251"
The Avengers,"$23,384,939"
One True Thing,"$23,245,840"
The Players Club,"$23,047,939"
Rounders,"$22,912,409"
Beloved,"$22,852,487"
The Borrowers,"$22,619,589"
Quest for Camelot,"$22,510,798"
He Got Game,"$21,567,853"
Psycho,"$21,485,655"
Vampires,"$20,308,772"
Mafia!,"$19,889,299"
Hard Rain,"$19,870,567"
Species II,"$19,221,939"
The Replacement Killers,"$19,204,929"
The Odd Couple II,"$18,912,328"
Babe: Pig in the City,"$18,319,860"
Simon Birch,"$18,253,415"
Disturbing Behavior,"$17,514,980"
Half Baked,"$17,460,020"
The Big Lebowski,"$17,451,873"
Rushmore,"$17,105,219"
54,"$16,757,163"
A Simple Plan,"$16,316,273"
Dance with Me,"$15,923,122"
Dead Man on Campus,"$15,064,946"
Twilight,"$15,055,091"
The Wizard of Oz1998 Re-release,"$14,836,984"
Soldier,"$14,594,226"
Dark City,"$14,378,331"
Les Misérables,"$14,096,321"
Blues Brothers 2000,"$14,051,384"
Desperate Measures,"$13,806,137"
Hush,"$13,583,690"
Africa's Elephant Kingdom,"$13,485,455"
Black Dog,"$12,951,088"
Living Out Loud,"$12,905,901"
Senseless,"$12,874,899"
Mr. Nice Guy,"$12,716,953"
Why Do Fools Fall in Love,"$12,461,773"
Barney's Great Adventure,"$12,218,638"
I'll Be Home for Christmas,"$12,214,338"
Holy Man,"$12,069,719"
Sliding Doors,"$11,841,544"
Deep Rising,"$11,203,026"
Fear and Loathing in Las Vegas,"$10,680,275"
Home Fries,"$10,493,366"
The Newton Boys,"$10,452,012"
Knock Off,"$10,319,915"
I Got the Hook Up,"$10,317,779"
Air Bud: Golden Receiver,"$10,224,116"
Dirty Work,"$10,023,282"
The Red Violin,"$10,019,109"
Very Bad Things,"$9,898,412"
Belly,"$9,639,390"
Wrongfully Accused,"$9,623,329"
The Spanish Prisoner,"$9,584,314"
Ringmaster,"$9,257,103"
Apt Pupil,"$8,863,193"
Return to Paradise,"$8,341,087"
Firestorm,"$8,165,212"
My Giant,"$8,072,007"
Woo,"$8,064,972"
Krippendorf's Tribe,"$7,571,115"
Star Kid,"$7,029,025"
BASEketball,"$7,027,290"
Caught Up,"$6,754,958"
Gone with the Wind1998 Re-release,"$6,750,112"
Smoke Signals,"$6,745,362"
American History X,"$6,719,864"
Gods and Monsters,"$6,451,628"
Affliction,"$6,330,054"
Almost Heroes,"$6,136,856"
Les Boys II,"$5,974,732"
Central Station,"$5,969,553"
The Opposite of Sex,"$5,881,367"
Palmetto,"$5,878,911"
Down in the Delta,"$5,672,903"
Phantoms,"$5,624,282"
Slums of Beverly Hills,"$5,502,773"
Ride,"$5,485,295"
Celebrity,"$5,078,660"
Hilary and Jackie,"$4,912,892"
Your Friends and Neighbors,"$4,714,658"
Little Voice,"$4,611,784"
Dangerous Beauty,"$4,553,271"
Meet the Deedles,"$4,356,216"
Kissing a Fool,"$4,106,588"
The Governess,"$3,719,509"
Major League: Back to the Minors,"$3,572,443"
Next Stop Wonderland,"$3,395,581"
Mrs Dalloway,"$3,309,421"
Pi,"$3,221,152"
The Last Days of Disco,"$3,020,601"
Happiness,"$2,982,011"
Freeriders,"$2,750,064"
The Mighty,"$2,652,246"
Love and Death on Long Island,"$2,581,012"
Buffalo '66,"$2,375,097"
Mark Twain's America in,"$2,297,096"
Dancing at Lughnasa,"$2,287,818"
Hav Plenty,"$2,284,034"
Pecker,"$2,281,761"
Touch of Evil1998 Re-release,"$2,247,465"
The Impostors,"$2,198,044"
Chinese Box,"$2,178,160"
Tarzan and the Lost City,"$2,172,941"
Wilde,"$2,158,775"
Zero Effect,"$2,087,471"
Billy's Hollywood Screen Kiss,"$2,070,399"
Two Girls and a Guy,"$2,057,193"
The Butcher Boy,"$1,995,911"
High Art,"$1,960,216"
Oscar and Lucinda,"$1,897,404"
Hurlyburly,"$1,798,862"
Clay Pigeons,"$1,794,086"
A Soldier's Daughter Never Cries,"$1,782,005"
Suicide Kings,"$1,740,156"
Live Flesh,"$1,713,459"
The Gingerbread Man,"$1,677,131"
The Celebration,"$1,656,223"
In God's Hands,"$1,546,414"
Henry Fool,"$1,338,335"
Cousin Bette,"$1,295,194"
One Tough Cop,"$1,223,034"
Star Wars: Episode I - The Phantom Menace,"$431,088,295"
The Sixth Sense,"$293,506,292"
Toy Story 2,"$245,852,179"
Austin Powers: The Spy Who Shagged Me,"$206,040,086"
The Matrix,"$171,479,930"
Tarzan,"$171,091,819"
Big Daddy,"$163,479,795"
The Mummy,"$155,385,488"
Runaway Bride,"$152,257,509"
The Blair Witch Project,"$140,539,099"
Stuart Little,"$140,035,367"
The Green Mile,"$136,801,374"
American Beauty,"$130,096,601"
The World Is Not Enough,"$126,943,684"
Double Jeopardy,"$116,741,558"
Notting Hill,"$116,089,678"
Wild Wild West,"$113,804,681"
