Wikipedia movie ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Movie_languages_clean,Movie_countries_clean,Movie_genres_clean,Movie_release_year,Movie_release_date_datetime,movie_title,movie_revenue,budget,id,release_date,language_count
1055920,04247r,Silent Fall,1994-10-28,3180674.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Psychological thriller']",1994,1994-10-28,Silent Fall,3180674.0,30000000.0,39473,1994-10-28,1
706878,034fj2,The Last Boy Scout,1991-12-13,59509925.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",1991,1991-12-13,The Last Boy Scout,59509925.0,29000000.0,9319,1991-12-11,1
20402406,04zzwmh,Season of the Witch,2011-01-04,24827228.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0fdjb"": ""Supernatural"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Supernatural', 'Action/Adventure', 'Period piece', 'Fantasy', 'Drama', 'Action']",2011,2011-01-04,Season of the Witch,24827228.0,40000000.0,23047,2011-01-07,1
12509757,048j2s,Dragonfly,2002-02-18,30323400.0,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}","['English Language', 'Spanish Language']","['United States of America', 'Germany']","['Thriller', 'Science Fiction', 'Supernatural', 'Mystery', 'Drama', 'Romantic drama', 'Romance Film']",2002,2002-02-18,Dragonfly,30323400.0,60000000.0,10052,2002-02-22,2
2130880,06p52b,Striking Distance,1993-09-17,24107867.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/0lsxr"": ""Crime Fiction""}",['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Action Thrillers', 'Action', 'Crime Fiction']",1993,1993-09-17,Striking Distance,24107867.0,30.0,11074,1993-09-17,1
26586461,0bh8tgs,Battleship,2012-05-18,302836260.0,131.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Science Fiction', 'Action']",2012,2012-05-18,Battleship,65422625.0,209000000.0,44833,2012-04-11,1
11923262,02ry7mk,Brain Dead,1990-01-19,1627955.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Action/Adventure', 'Drama', 'Action']",1990,1990-01-19,Brain Dead,1627955.0,2000000.0,5898,1990-01-16,1
1059701,042g97,Superman III,1983-06-16,59950623.0,125.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}","['Italian Language', 'English Language', 'Spanish Language']","['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Comedy', 'Family Film', 'Action']",1983,1983-06-16,Superman III,59950623.0,39000000.0,9531,1983-06-17,3
1567200,05b_fl,The Saint,1997-04-04,169400000.0,116.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0bkbm"": ""Spy""}","['Russian Language', 'English Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Action', 'Action/Adventure', 'Spy']",1997,1997-04-04,The Saint,61363304.0,68000000.0,10003,1997-04-03,2
1009516,03ywfs,Mr. 3000,2004-09-08,21839377.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/018jz"": ""Baseball""}",['English Language'],['United States of America'],"['Sports', 'Drama', 'Comedy', 'Baseball']",2004,2004-09-08,Mr. 3000,21811187.0,30000000.0,16232,2004-06-15,1
7051491,0h21v2,Poltergeist,1982-06-04,121706019.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/0c3351"": ""Suspense"", ""/m/0fdjb"": ""Supernatural""}",['English Language'],['United States of America'],"['Thriller', 'Cult', 'Horror', 'Suspense', 'Supernatural']",1982,1982-06-04,Poltergeist,76606280.0,10700000.0,609,1982-06-04,1
19457040,04n5zxd,Sorority Row,2009-09-09,27206120.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0219x_"": ""Indie""}",['English Language'],['United States of America'],"['Thriller', 'Horror', 'Slasher', 'Teen', 'Indie']",2009,2009-09-09,Sorority Row,11965282.0,12500000.0,26688,2009-09-09,1
241471,01k0vq,American Pie 2,2001-08-06,287553595.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01jw2w"": ""Gross-out film"", ""/m/01z4y"": ""Comedy"", ""/m/0bbc17"": ""Gross out"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"['Ensemble Film', 'Sex comedy', 'Gross-out film', 'Comedy', 'Gross out', 'Romance Film', 'Teen']",2001,2001-08-06,American Pie 2,145103595.0,30000000.0,2770,2001-08-10,1
4451440,0c34n5,Whatever It Takes,2000-03-31,8745680.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy', 'Teen']",2000,2000-03-31,Whatever It Takes,8745680.0,15000000.0,16222,2000-03-31,1
27451281,0crh6wp,"Big Mommas: Like Father, Like Son",2011-02-16,83915414.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Comedy']",2011,2011-02-16,"Big Mommas: Like Father, Like Son",37915414.0,32000000.0,38322,2011-02-16,1
2880294,088rwz,Ruby in Paradise,1993-01,1001437.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n34"": ""Feminist Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",['English Language'],['United States of America'],"['Romantic drama', 'Romance Film', 'Feminist Film', 'Drama', 'Indie']",1993,1993-01-01,Ruby in Paradise,1001437.0,800000.0,47889,1993-10-08,1
408849,024tb7,Big Fat Liar,2002-02-02,52970014.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03k9fj"": ""Adventure"", ""/m/09q17"": ""Slapstick""}",['English Language'],"['United States of America', 'Germany']","['Comedy', 'Family Film', ""Children's/Family"", 'Adventure', 'Slapstick']",2002,2002-02-02,Big Fat Liar,48360547.0,15000000.0,11870,2002-02-08,1
29266711,0drw46h,Jumping the Broom,2011-05-06,37710610.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2011,2011-05-06,Jumping the Broom,37295394.0,6600000.0,57119,2011-05-06,1
27328338,0by1989,Country Strong,2010-11-08,20529194.0,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama""}",['English Language'],['United States of America'],"['Music', 'Romance Film', 'Drama', 'Romantic drama']",2010,2010-11-08,Country Strong,20218921.0,15000000.0,45272,2010-12-22,1
1244836,04lq39,Jingle All the Way,1996-11-22,183000000.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3n6r"": ""Holiday Film"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n0k"": ""Domestic Comedy""}",['English Language'],['United States of America'],"[""Children's/Family"", 'Holiday Film', 'Christmas movie', ""Children's"", 'Comedy', 'Family Film', 'Domestic Comedy']",1996,1996-11-22,Jingle All the Way,60592389.0,60000000.0,9279,1996-11-15,1
1231856,04kkxx,For Love of the Game,1999-09-17,46112640.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",['English Language'],['United States of America'],"['Sports', 'Romantic drama', 'Romance Film', 'Drama']",1999,1999-09-17,For Love of the Game,35188640.0,50000000.0,10390,1999-09-17,1
204019,01cz7r,Notting Hill,1999-05-13,363889700.0,124.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}","['English Language', 'Spanish Language']","['United States of America', 'United Kingdom']","['Romantic comedy', 'Romance Film', 'Comedy']",1999,1999-05-13,Notting Hill,116089678.0,42000000.0,509,1999-05-13,2
2876631,088j6t,Dreamcatcher,2003-03-06,33715436.0,136.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",['English Language'],"['United States of America', 'Australia', 'Canada']","['Thriller', 'Science Fiction', 'Horror', 'Supernatural', 'Drama', 'Film adaptation']",2003,2003-03-06,Dreamcatcher,33715436.0,68000000.0,6171,2003-03-21,1
4558294,0c8tkt,The Blues Brothers,1980-06-16,115229890.0,133.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0556j8"": ""Buddy film"", ""/m/01hwc6"": ""Absurdism"", ""/m/06qm3"": ""Screwball comedy"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/01q03"": ""Cult"", ""/m/04t36"": ""Musical"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Action/Adventure', 'Buddy film', 'Absurdism', 'Screwball comedy', 'Action Comedy', 'Cult', 'Musical', 'Adventure Comedy', 'Comedy', 'Action']",1980,1980-06-16,The Blues Brothers,57229890.0,27000000.0,525,1980-06-17,1
970386,03vfr_,The SpongeBob SquarePants Movie,2004-11-14,140161792.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hwc6"": ""Absurdism"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Absurdism', 'Animation', 'Comedy', 'Family Film']",2004,2004-11-14,The SpongeBob SquarePants Movie,85417988.0,30000000.0,11836,2004-11-14,1
4728,01hq1,Batman Returns,1992-06-16,266822354.0,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",['English Language'],"['United States of America', 'United Kingdom']","['Crime Fiction', 'Thriller', 'Superhero movie', 'Master Criminal Films', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",1992,1992-06-16,Batman Returns,162831698.0,80000000.0,364,1992-06-19,1
86533,0lwff,The Craft,1996-05-03,24819936.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",['English Language'],['United States of America'],"['Fantasy', 'Horror', 'Teen', 'Supernatural']",1996,1996-05-03,The Craft,24819936.0,15000000.0,9100,1996-05-03,1
16751513,04f9bz6,The Secret Life of Bees,2008-09-05,39947322.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation""}",['English Language'],['United States of America'],"['Drama', 'Period piece', 'Coming of age', 'Film adaptation']",2008,2008-09-05,The Secret Life of Bees,37770162.0,11000000.0,12837,2008-09-17,1
6305925,0g08ws,The Astronaut Farmer,2006-10-15,11130889.0,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/09n5t_"": ""Americana"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/0219x_"": ""Indie""}","['English Language', 'Spanish Language']",['United States of America'],"['Science Fiction', 'Americana', 'Drama', 'Adventure', 'Indie']",2006,2006-10-15,The Astronaut Farmer,11003643.0,13000000.0,5172,2006-10-15,2
142447,011yn5,As Good as It Gets,1997-12-19,314178011.0,139.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hn10"": ""LGBT"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",['English Language'],['United States of America'],"['Romantic comedy', 'LGBT', 'Slice of life story', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",1997,1997-12-19,As Good as It Gets,148478011.0,50000000.0,2898,1997-12-19,1
1025150,0fq7dv_,Saw,2004-01-19,103000000.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher""}",['English Language'],"['United States of America', 'Australia']","['Thriller', 'Crime Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Mystery', 'Slasher']",2004,2004-01-19,Saw,55185045.0,1200000.0,176,2004-10-01,1
24872588,09gk347,My Soul to Take,2010-10-07,20976402.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Mystery', 'Slasher', 'Teen']",2010,2010-10-07,My Soul to Take,14744435.0,25000000.0,43931,2010-10-08,1
612656,02wjh2,The Funeral,1996-08-28,1412799.0,99.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}","['Italian Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Gangster Film', 'Period piece', 'Drama']",1996,1996-08-28,The Funeral,1227324.0,12500000.0,21612,1996-01-26,2
17685541,047bynf,Me and Orson Welles,2009-11-25,2325045.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",['English Language'],"['United States of America', 'United Kingdom']","['Romantic drama', 'Period piece', 'Drama', 'Romance Film']",2009,2009-11-25,Me and Orson Welles,1190003.0,25000000.0,12404,2009-11-25,1
3583342,09n0nb,Jawbreaker,1999-02-19,3117085.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0vgkd"": ""Black comedy"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Black comedy', 'Satire', 'Comedy']",1999,1999-02-19,Jawbreaker,3117085.0,3000000.0,18892,1999-01-30,1
15738234,03nrspy,Love Happens,2009-09-15,36088028.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",['English Language'],"['United States of America', 'Canada', 'United Kingdom']","['Romantic drama', 'Romance Film', 'Drama']",2009,2009-09-15,Love Happens,22965110.0,18000000.0,25643,2009-09-18,1
2608958,07rf_1,Nothing to Lose,1997-07-18,44480039.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Buddy film', 'Comedy']",1997,1997-07-18,Nothing to Lose,44480039.0,25000000.0,11676,1997-07-18,1
23652051,047d21r,The Fighter,2010-12-10,129190869.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/03bxz7"": ""Biographical film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/01cgz"": ""Boxing""}",['English Language'],['United States of America'],"['Sports', 'Biographical film', 'Biography', 'Drama', 'Boxing']",2010,2010-12-10,The Fighter,93617009.0,25000000.0,45317,2010-12-17,1
